,ness_ID,Cincerta_transcript_ID,PID,aligned_sites,k0,k4,diffs0,sites0,diffs4,sites4,gene,transcript,SFS0,SFS4,pi0,pi4,chlamynet_connectivity,between_centrality
65,26901890,g10830.t1,0.14,1646,0.09314278517353784,0.3478247844115222,96,1096,86,309,g2918,g2918.t1,"[1154, 14, 3, 4, 2, 1, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[285, 13, 8, 7, 3, 3, 3, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0071256158449889235,0.035378065599328413,2,0.0
66,26892830,g3896.t1,0.11,415,0.018204777267154814,0.6163944650613892,5,278,29,69,Cre16.g683300,Cre16.g683300.t1.2,"[317, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[72, 1, 4, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0031152647975077876,0.027532679738562087,18,11557.3756
67,26903198,g9837.t1,0.16,416,0.09261079257826586,0.5114804099713652,23,264,33,89,Cre01.g043150,Cre01.g043150.t1.2,"[308, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[95, 0, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004531311992315564,0.017731184883194206,182,304058.6485
68,26901995,g5073.t1,0.04,1244,0.008564530262304542,0.14817237957192886,7,822,32,238,Cre03.g193750,Cre03.g193750.t1.3,"[818, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[217, 9, 1, 3, 2, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007164863509350146,0.02386444773988027,13,8173.370905
69,26895625,g15573.t1,0.15,1916,0.09112412403618766,0.4251736327160728,107,1247,123,379,g10123,g10123.t1,"[885, 8, 6, 3, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[193, 11, 6, 10, 9, 3, 2, 1, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004788213627992633,0.06618986392371157,15,177594.4975
70,26897531,g6993.t1,0.18,2878,0.12116527403378395,0.4689349852204795,209,1868,220,631,Cre05.g236650,Cre05.g236650.t1.3,"[1640, 29, 21, 8, 2, 4, 5, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[446, 25, 23, 14, 6, 10, 6, 7, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012126252786607573,0.06359078876472932,1,0.0
71,26907930,g12126.t1,0.14,1446,0.07267405686709708,0.357420772343921,64,924,87,306,Cre12.g511300,Cre12.g511300.t1.2,"[917, 5, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[279, 14, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0027597792176625867,0.014973659474938247,21,54165.03487999999
72,26902257,g5568.t1,0.07,1973,0.028461913300935126,0.16138833123498084,36,1289,53,365,Cre03.g170550,Cre03.g170550.t1.3,"[1621, 8, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[392, 16, 7, 6, 6, 1, 7, 3, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017788970838080388,0.0339780758051904,21,6222.724494
73,26895434,g15433.t1,0.15,3945,0.09682916598178766,0.3868138065765349,236,2598,246,814,g9660,g9660.t1,"[2524, 18, 5, 0, 0, 1, 10, 13, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[705, 32, 9, 2, 3, 3, 9, 20, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008737343867683708,0.03830655069045162,6,8570.891176000001
74,26898705,g1525.t1,0.09,722,0.05242307971303374,0.2962726731116887,24,474,35,143,Cre13.g584850,Cre13.g584850.t1.3,"[454, 7, 1, 2, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[113, 7, 3, 4, 6, 2, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009289389514671115,0.05821661998132586,1,0.0
75,26900312,g8349.t1,0.03,361,0.008450793634756702,0.09558370992609028,2,238,7,78,Cre02.g084000,Cre02.g084000.t1.2,"[236, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[75, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0024166529356840776,0.008044243338360985,10,1711.644289
76,26897178,g3308.t1,0.07,1678,0.03326886436899382,0.2401835249995922,37,1137,67,326,g17455,g17455.t1,"[1129, 2, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[289, 15, 3, 1, 1, 1, 4, 6, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0022149919376588797,0.03949381170908079,19,1359.949216
77,26901108,g5127.t1,0.12,3266,0.07036026988680974,0.3423928625504961,145,2159,185,673,Cre03.g190900,Cre03.g190900.t1.3,"[2118, 8, 1, 2, 2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[601, 19, 2, 6, 2, 3, 0, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0022918655602066043,0.019283579064700816,10,449.4778466
78,26902125,g5203.t1,0.07,197,0.014963089814511513,0.19591162444771326,2,135,5,29,Cre03.g186900,Cre03.g186900.t1.1,"[134, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[27, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005382545174932718,0.03355119825708061,5,2.231890968
79,26892446,g3930.t1,0.13,1966,0.06701978599780296,0.3702718865558513,82,1279,109,373,Cre16.g684900,Cre16.g684900.t1.3,"[1267, 3, 3, 7, 4, 0, 3, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[341, 12, 4, 10, 6, 2, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006576417976891479,0.028156174750601996,43,8490.205541
80,26902060,g5010.t1,0.05,1565,0.0061350035339481045,0.15151997090496533,6,982,45,328,Cre03.g196850,Cre03.g196850.t1.2,"[970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[309, 10, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.006150286201437096,88,28535.888619999998
81,26906850,g12196.t1,0.12,2205,0.07645675001849428,0.27535968285452095,103,1417,118,512,Cre12.g487700,Cre12.g487700.t1.2,"[1398, 6, 3, 2, 2, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[464, 13, 6, 5, 2, 11, 2, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003777657852131679,0.03050108932461874,28,36135.63706
82,26889782,g10507.t1,0.2,1633,0.1886924897157073,0.36917160530846405,173,1037,107,367,Cre07.g337550,Cre07.g337550.t1.3,"[1087, 1, 14, 0, 19, 2, 3, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[379, 3, 13, 4, 14, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013597311716205918,0.03048552754435107,2,0.0
83,26902792,g11129.t1,0.09,289,0.005253961941306516,0.6284145196536428,1,191,20,47,Cre03.g157700,Cre03.g157700.t1.2,"[193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.002364066193853428,113,2680.1106879999998
84,26897077,g9717.t1,0.12,950,0.06157302164040055,0.32449563818749094,36,609,54,205,Cre17.g738750,Cre17.g738750.t1.2,"[415, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[121, 5, 0, 2, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00421724245253657,0.03413217138707335,2,0.0
85,26902313,g5001.t1,0.15,3484,0.07464463078055561,0.4286065780160956,161,2266,270,827,Cre03.g197300,Cre03.g197300.t1.3,"[2251, 18, 3, 5, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[783, 21, 4, 12, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002905819942227146,0.011043771043771043,5,9070.75712
86,26896899,g3252.t1,0.06,712,0.0042046360999488655,0.2326161962278796,2,477,24,120,Cre17.g724350,Cre17.g724350.t1.2,"[472, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[118, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00023490721165139768,0.0033769063180827887,16,38834.1819
87,26903142,g6146.t1,0.22,1817,0.18510997155008585,0.5241304254210997,187,1140,155,411,Cre01.g010150,Cre01.g010150.t1.2,"[1214, 15, 6, 0, 4, 2, 9, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[427, 12, 8, 1, 1, 0, 5, 6, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014026990469700252,0.03248587570621469,1,0.0
88,26907192,g4898.t1,0.15,321,0.14604028529310692,0.30409883108112323,28,211,14,56,Cre12.g493950,Cre12.g493950.t1.2,"[322, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[90, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0003439972480220158,0.0034811025859619207,69,59063.666789999996
89,26905078,g5854.t1,0.12,10884,0.06259007326732903,0.33628872176073626,412,6861,687,2535,Cre10.g461000,Cre10.g461000.t1.2,"[4502, 25, 6, 14, 9, 4, 5, 3, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1422, 53, 19, 14, 27, 19, 23, 19, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004406834880869707,0.03855197393714968,48,137478.9575
90,26895366,g15391.t1,0.15,2226,0.08607930763754346,0.44599687331218874,118,1451,157,467,g9661,g9661.t1,"[1489, 20, 1, 0, 1, 1, 8, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[440, 28, 1, 0, 3, 2, 7, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005944109927435541,0.03001498097548688,115,12755.39108
91,26894384,g4432.t1,0.16,5725,0.11712435675840475,0.39182758852025146,401,3698,423,1386,Cre06.g262400,Cre06.g262400.t1.3,"[2119, 6, 16, 5, 7, 4, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[660, 13, 14, 13, 13, 9, 11, 7, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006094982663428896,0.03966131907308378,26,355.73902589999994
92,26901404,g5405.t1,0.14,1232,0.08536335184523272,0.48139041462929594,66,818,81,228,Cre03.g177300,Cre03.g177300.t1.2,"[803, 2, 2, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[203, 2, 2, 1, 7, 3, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004075923112172298,0.042282995069372775,97,888.7244194
93,26907878,g17237.t1,0.22,1401,0.17032628483387913,0.5716050390351726,135,886,114,285,Cre12.g518772,Cre12.g518772.t1.2,"[810, 13, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[244, 12, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004386172139538546,0.009879336349924587,85,12200.8129
94,26889258,g10437.t1,0.05,1717,0.02642241060173206,0.15904403916728754,29,1117,45,314,Cre07.g340350,Cre07.g340350.t1.1,"[1115, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[294, 5, 2, 0, 0, 0, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0006085394468142375,0.02343782523625161,199,55576.62236
95,26897209,g16585.t1,0.19,4634,0.14731990509683587,0.4697538831658764,403,3013,384,1100,Cre17.g730650,Cre17.g730650.t1.2,"[2365, 21, 25, 9, 6, 5, 1, 5, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[697, 49, 31, 13, 13, 7, 6, 8, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008880334683293903,0.0437971041686212,7,68.45564945
96,26902411,g10937.t1,0.04,1041,0.007313563560460657,0.1584818202504052,5,687,28,196,Cre03.g149100,Cre03.g149100.t1.2,"[958, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[264, 3, 3, 3, 1, 0, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0010484749455337693,0.02025911194845673,38,21761.086209999998
97,26897040,g9219.t1,0.13,2393,0.06414454982643314,0.37757330303683534,94,1529,151,509,g17904,g17904.t1,"[711, 5, 4, 2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[175, 17, 4, 2, 2, 1, 4, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006005520043872662,0.046769022074238505,2,0.0
98,26900431,g8417.t1,0.1,2150,0.05341941348335202,0.2853265200317468,71,1377,103,434,Cre02.g080500,Cre02.g080500.t1.2,"[1376, 5, 1, 0, 8, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[383, 8, 9, 1, 11, 5, 6, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0036550633653796524,0.044031647746818024,1,0.0
99,26894883,g3052.t1,0.27,6151,0.25006293332137514,0.571328235193684,834,3922,619,1548,Cre09.g387750,Cre09.g387750.t1.3,"[4087, 94, 32, 19, 10, 8, 12, 3, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1464, 63, 16, 15, 8, 10, 8, 5, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009865841073271413,0.020609912717694506,1,0.0
100,26905105,g12528.t1,0.24,356,0.15259799502582294,0.927571970361695,33,239,33,62,Cre10.g418650,Cre10.g418650.t1.1,"[346, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[84, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0003202049311559398,0.01593596239994125,1,0.0
101,26903701,g17178.t1,0.22,6965,0.1990349969430345,0.46915514049362184,776,4439,610,1749,g83,g83.t1,"[3055, 37, 15, 14, 12, 6, 7, 4, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[931, 80, 22, 22, 23, 9, 23, 11, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008647657141200901,0.050495652273797625,13,70644.92417
102,26902644,g11077.t1,0.09,878,0.028815068588508363,0.30629502591543956,16,566,43,171,Cre03.g155200,Cre03.g155200.t1.3,"[655, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[186, 7, 1, 0, 4, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0004874603316719889,0.027164036346245816,5,5828.547454
103,26907402,g10115.t1,0.21,1805,0.15184060156897972,0.6476194097303881,160,1164,180,415,Cre12.g546850,Cre12.g546850.t1.2,"[1131, 21, 12, 6, 2, 4, 1, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[368, 16, 9, 3, 3, 1, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01145583409172389,0.028274732439610067,1,0.0
104,26903169,g17125.t1,0.12,3551,0.08736640282030325,0.2656288602904604,191,2316,170,760,Cre01.g001400,Cre01.g001400.t1.1,"[2202, 13, 4, 9, 2, 3, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[645, 17, 13, 8, 17, 5, 3, 2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004220037732102075,0.031225285663639583,3,8495.354553
105,26890818,g12840.t1,0.12,2111,0.07983782551638892,0.2882420036507664,103,1360,112,468,g14798,g14798.t1,"[2120, 16, 6, 1, 3, 1, 3, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[612, 31, 11, 14, 8, 4, 7, 6, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004322941297731214,0.03425996054120265,9,35720.80529
106,26899760,g8261.t1,0.1,1560,0.05601516531148738,0.2996477794412623,55,1019,83,336,Cre02.g088100,Cre02.g088100.t1.2,"[1019, 9, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[303, 11, 3, 5, 0, 1, 2, 7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0018257545501226679,0.030676159352629937,3,42185.0
107,26891048,g7973.t1,0.14,1078,0.08659074662028382,0.357631328212794,57,697,64,225,Cre14.g618000,Cre14.g618000.t1.2,"[763, 5, 1, 2, 1, 2, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[215, 13, 2, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008307841465657021,0.016395732082006592,8,9158.977597
108,26896540,g9690.t1,0.05,2213,0.011932867537706759,0.19041881197140492,17,1436,56,333,Cre17.g734400,Cre17.g734400.t1.1,"[1437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[301, 11, 3, 7, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.020723736649131196,2,6702.3185060000005
109,26895527,g8781.t1,0.19,1403,0.1278924741728831,0.5174680388938839,107,910,117,313,g9778,g9778.t1,"[898, 1, 1, 3, 3, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[295, 5, 2, 6, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004783451842275372,0.013471197696656369,59,28354.549369999997
110,26894844,g14502.t1,0.08,1656,0.0480390161196378,0.2469095074563066,51,1096,77,366,g9117,g9117.t1,"[1201, 3, 5, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[387, 0, 11, 2, 0, 1, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0028126666989961692,0.01788196941368234,2,0.0
111,26888822,g243.t1,0.04,1232,0.009929809921702035,0.16981265749438412,8,811,31,204,Cre07.g347050,Cre07.g347050.t1.2,"[968, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[225, 10, 5, 3, 5, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0010489792624868877,0.025154284821498316,1,0.0
112,26888986,g15997.t1,0.15,3326,0.08924802366658897,0.42747661618899385,182,2163,232,712,Cre07.g330400,Cre07.g330400.t1.3,"[2141, 16, 7, 12, 7, 3, 6, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[674, 13, 10, 7, 2, 2, 4, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007059775944378966,0.020294886050316853,8,1149.02937
113,26897770,g1193.t1,0.1,1098,0.027793824214846597,0.42364726875013636,20,733,67,207,Cre05.g248150,Cre05.g248150.t1.2,"[727, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[164, 8, 11, 4, 2, 7, 3, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002131093456027249,0.06573837264374349,5,113987.0969
114,26907016,g12100.t1,0.15,2322,0.08098855067333809,0.4293160843785472,115,1498,152,465,Cre12.g509950,Cre12.g509950.t1.3,"[1510, 8, 1, 0, 1, 0, 4, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[425, 21, 6, 0, 1, 0, 7, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004550829693950299,0.03341965717104452,50,3028.49515
115,26899060,g9103.t1,0.24,2007,0.2013744397762552,0.6186639218797968,231,1308,190,451,Cre13.g606700,Cre13.g606700.t1.3,"[1421, 35, 6, 8, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[465, 20, 8, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007561194412405485,0.014163385698878622,243,15699.159780000002
116,26892211,g772.t1,0.13,480,0.07786015565579688,0.4032650571379678,23,311,34,109,Cre16.g649250,Cre16.g649250.t1.3,"[297, 2, 3, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 2, 7, 0, 1, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009269938912384125,0.04196444933113432,4,0.0
117,26905063,g13256.t1,0.15,899,0.1025987263274032,0.34808537639225395,56,584,44,158,Cre10.g440250,Cre10.g440250.t1.3,"[595, 4, 3, 2, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[155, 3, 3, 1, 2, 3, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008084497415523943,0.040821661998132586,4,2.061000627
118,26896466,g3434.t1,0.09,542,0.008875843235252097,0.311791206206515,3,340,25,98,Cre17.g715100,Cre17.g715100.t1.2,"[340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[91, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.02294251033746832,1,0.0
119,26896638,g3389.t1,0.06,2764,0.01490305053163445,0.21205522840575142,26,1762,116,628,Cre17.g717800,Cre17.g717800.t1.2,"[1502, 8, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[451, 34, 11, 9, 4, 4, 4, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001724524462379499,0.03401182695300342,1,0.0
120,26902705,g11136.t1,0.1,3136,0.03621921012458802,0.2982723019931586,71,2008,142,577,Cre03.g158150,Cre03.g158150.t1.3,"[1952, 13, 6, 2, 8, 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[514, 20, 6, 2, 8, 5, 5, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004935642767245997,0.027352020620454755,2,8441.0
121,26901678,g2806.t1,0.16,1818,0.09188785935584408,0.4702707235687916,103,1191,138,395,Cre03.g205800,Cre03.g205800.t1.2,"[948, 2, 0, 0, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[252, 10, 1, 0, 1, 1, 1, 1, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0033295047447151806,0.033616791997563664,27,14848.59917
122,26903771,g14992.t1,0.11,1338,0.07949363686048297,0.23441854014121852,62,822,61,303,Cre01.g047650,Cre01.g047650.t1.2,"[667, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[229, 13, 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0015487566114374212,0.01710415348935273,3,0.0
123,26890999,g8002.t1,0.1,484,0.01886891972711624,0.42339735205338885,6,322,33,102,Cre14.g616950,Cre14.g616950.t1.3,"[320, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[89, 1, 1, 4, 2, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0020500954004790324,0.042063029832395,7,34640.107260000004
124,26888172,g3193.t1,0.18,2128,0.12750622242044826,0.46276761381535847,159,1356,163,472,g9000,g9000.t1,"[798, 5, 6, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[232, 13, 6, 3, 8, 2, 4, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005028268976302177,0.04665478312537136,44,459276.3487
125,26894262,g2125.t1,0.14,725,0.06179964882530015,0.4483777505667153,28,472,54,160,g5651,g5651.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None,3,8442.626904
126,26901052,g7670.t1,0.23,2601,0.1937675331797393,0.5333395672232818,292,1710,200,524,Cre02.g109650,Cre02.g109650.t1.3,"[1955, 11, 3, 19, 0, 0, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[550, 7, 1, 15, 1, 3, 8, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007022389375330552,0.025041607424307555,1,0.0
127,26906702,g17308.t1,0.11,3895,0.05541839991887986,0.29327132487490637,139,2602,217,894,Cre12.g522200,Cre12.g522200.t1.2,"[1799, 4, 2, 4, 4, 1, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[508, 12, 12, 16, 10, 9, 7, 9, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004084518669265253,0.04664894206270079,1,0.0
128,26896671,g3572.t1,0.1,579,0.013169785274320256,0.5393420002224046,5,383,40,104,Cre17.g708100,Cre17.g708100.t1.2,"[442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[120, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.00915032679738562,14,30849.69165
129,26906772,g12203.t1,0.15,3110,0.10149880777904724,0.3721800995603234,191,2012,213,726,Cre12.g488050,Cre12.g488050.t1.2,"[1878, 9, 1, 2, 4, 3, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[605, 5, 7, 7, 4, 5, 15, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003652845645794245,0.02933715343062644,41,177701.7446
130,26898054,g1282.t1,0.06,12755,0.017201755408164775,0.20903883996970216,142,8350,430,2357,Cre05.g244250,Cre05.g244250.t1.2,"[8301, 24, 11, 4, 3, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1888, 123, 75, 59, 44, 37, 31, 34, 27, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001240655943015929,0.05528018028650269,2,8441.0
